record_id,kind,occurred_at,actor,thread_id,title,content,status,evidence_count,token_input,token_output,sensitive_only,duplicate_key
evt_00001219,correction,2026-08-10T16:29:00Z,Ravi Narayanan,thread_00000304,,"  User interrupted the agent and corrected the requested implementation path.

Sent from mobile  ",closed,2,1261,895,false,key_00001219
evt_00001220,verification_gap,2026-08-10T16:40:00Z,Elena Petrova,thread_00000305,Workflow event 1220,PR review requested regression coverage before merge.,in_progress,3,1366,275,false,key_00001220
evt_00001221,context_repetition,2026-08-10T16:51:00Z,Theo Martin,thread_00000305,Workflow event 1221,Re-entered the same task context in another working session.,open,4,2011,156,false,key_00001221
evt_00001222,agent_steer,2026-08-10T17:02:00Z,Naomi Brooks,thread_00000305,Workflow event 1222,Steered the agent toward the repository adapter pattern.,closed,5,1745,734,false,key_00001222
evt_00001223,delivery_risk,2026-08-10T17:13:00Z,Lucas Ferreira,thread_00000305,Workflow event 1223,Delivery may slip because an upstream schema changed.,in_progress,6,2042,599,false,key_00001223
evt_00001224,activity,2026-08-10T17:24:00Z,Mina Okafor,thread_00000306,Workflow event 1224,Reviewed the existing implementation and verified the next change.,open,7,826,395,false,key_00001224
evt_00001225,correction,2026-08-10T17:35:00Z,Ravi Narayanan,thread_00000306,Workflow event 1225,User interrupted the agent and corrected the requested implementation path.,closed,1,2170,836,false,key_00001225
evt_00001226,verification_gap,2026-08-10T17:46:00Z,Elena Petrova,thread_00000306,Workflow event 1226,PR review requested regression coverage before merge.,in_progress,2,1985,460,false,key_00001226
evt_00001227,context_repetition,2026-08-10T17:57:00Z,Theo Martin,thread_00000306,Workflow event 1227,Re-entered the same task context in another working session.,open,3,1552,761,false,key_00001227
evt_00001228,agent_steer,2026-08-10T18:08:00Z,Naomi Brooks,thread_00000307,Workflow event 1228,Steered the agent toward the repository adapter pattern.,closed,4,1750,613,false,key_00001228
evt_00001229,delivery_risk,2026-08-10T18:19:00Z,Lucas Ferreira,thread_00000307,Workflow event 1229,Delivery may slip because an upstream schema changed.,in_progress,5,1543,445,false,key_00001229
evt_00001230,activity,2026-08-10T18:30:00Z,Mina Okafor,thread_00000307,Workflow event 1230,"Quoted field, with comma and a second line
for parser validation.",open,6,1953,513,false,key_00001230
evt_00001231,correction,2026-08-10T18:41:00Z,Ravi Narayanan,thread_00000307,Workflow event 1231,User interrupted the agent and corrected the requested implementation path.,closed,7,1264,521,false,key_00001231
evt_00001232,verification_gap,2026-08-10T18:52:00Z,Elena Petrova,thread_00000308,Workflow event 1232,PR review requested regression coverage before merge.,in_progress,1,1281,492,false,key_00001232
evt_00001233,context_repetition,2026-08-10T19:03:00Z,Theo Martin,thread_00000308,Workflow event 1233,Re-entered the same task context in another working session.,open,2,1631,137,false,key_00001233
evt_00001234,agent_steer,2026-08-10T19:14:00Z,Naomi Brooks,thread_00000308,Workflow event 1234,Steered the agent toward the repository adapter pattern.,closed,3,1054,516,false,key_00001234
evt_00001235,delivery_risk,2026-08-10T19:25:00Z,Lucas Ferreira,thread_00000308,Workflow event 1235,Delivery may slip because an upstream schema changed.,in_progress,4,1897,567,false,key_00001235
evt_00001236,activity,2026-08-10T19:36:00Z,Mina Okafor,thread_00000309,Workflow event 1236,Reviewed the existing implementation and verified the next change.,open,5,1054,939,false,key_00001236
evt_00001237,correction,2026-08-10T19:47:00Z,Ravi Narayanan,thread_00000309,Workflow event 1237,User interrupted the agent and corrected the requested implementation path.,closed,6,1285,939,false,key_00001237
evt_00001238,verification_gap,2026-08-10T19:58:00Z,Elena Petrova,thread_00000309,Workflow event 1238,PR review requested regression coverage before merge.,in_progress,7,2021,610,false,key_00001238
evt_00001239,context_repetition,2026-08-10T20:09:00Z,Theo Martin,thread_00000309,Workflow event 1239,Re-entered the same task context in another working session.,open,1,688,545,false,key_00001239
evt_00001240,agent_steer,2026-08-10T20:20:00Z,Naomi Brooks,thread_00000310,Workflow event 1240,Steered the agent toward the repository adapter pattern.,closed,2,1255,970,false,key_00001240
evt_00001241,delivery_risk,2026-08-10T20:31:00Z,Lucas Ferreira,thread_00000310,Workflow event 1241,Delivery may slip because an upstream schema changed.,in_progress,3,676,609,false,key_00001241
evt_00001242,activity,2026-08-10T20:42:00Z,Mina Okafor,thread_00000310,Workflow event 1242,Reviewed the existing implementation and verified the next change.,open,4,558,358,false,key_00001242
evt_00001243,correction,2026-08-10T20:53:00Z,Ravi Narayanan,thread_00000310,Workflow event 1243,User interrupted the agent and corrected the requested implementation path.,closed,5,668,117,false,key_00001243
evt_00001244,verification_gap,2026-08-10T21:04:00Z,Elena Petrova,thread_00000311,Workflow event 1244,PR review requested regression coverage before merge.,in_progress,6,1261,591,false,key_00001244
evt_00001245,context_repetition,2026-08-10T21:15:00Z,Theo Martin,thread_00000311,Workflow event 1245,Re-entered the same task context in another working session.,open,7,942,554,false,key_00001245
evt_00001246,agent_steer,2026-08-10T21:26:00Z,Naomi Brooks,thread_00000311,Workflow event 1246,Steered the agent toward the repository adapter pattern.,closed,1,2029,717,false,key_00001246
evt_00001247,delivery_risk,2026-08-10T21:37:00Z,Lucas Ferreira,thread_00000311,Workflow event 1247,Delivery may slip because an upstream schema changed.,in_progress,2,1509,806,false,key_00001246
evt_00001248,activity,2026-08-10T21:48:00Z,Mina Okafor,thread_00000312,Workflow event 1248,Reviewed the existing implementation and verified the next change.,open,3,1277,966,false,key_00001248
evt_00001249,correction,2026-08-10T21:59:00Z,Ravi Narayanan,thread_00000312,Workflow event 1249,User interrupted the agent and corrected the requested implementation path.,closed,4,1081,698,false,key_00001249
evt_00001250,verification_gap,2026-08-10T22:10:00Z,Elena Petrova,thread_00000312,Workflow event 1250,PR review requested regression coverage before merge.,in_progress,5,697,534,false,key_00001250
evt_00001251,context_repetition,2026-08-10T22:21:00Z,Theo Martin,thread_00000312,Workflow event 1251,Re-entered the same task context in another working session.,open,6,1003,393,false,key_00001251
evt_00001252,agent_steer,2026-08-10T22:32:00Z,Naomi Brooks,thread_00000313,Workflow event 1252,Steered the agent toward the repository adapter pattern.,closed,7,1066,857,false,key_00001252
evt_00001253,delivery_risk,2026-08-10T22:43:00Z,Lucas Ferreira,thread_00000313,Workflow event 1253,Delivery may slip because an upstream schema changed.,in_progress,1,1838,812,false,key_00001253
evt_00001254,activity,2026-08-10T22:54:00Z,Mina Okafor,thread_00000313,Workflow event 1254,Reviewed the existing implementation and verified the next change.,open,2,1507,532,false,key_00001254
evt_00001255,correction,2026-08-10T23:05:00Z,Ravi Narayanan,thread_00000313,Workflow event 1255,User interrupted the agent and corrected the requested implementation path.,closed,3,2157,827,false,key_00001255
evt_00001256,verification_gap,2026-08-10T23:16:00Z,Elena Petrova,thread_00000314,Workflow event 1256,PR review requested regression coverage before merge.,in_progress,4,1728,569,false,key_00001256
evt_00001257,context_repetition,2026-08-10T23:27:00Z,Theo Martin,thread_00000314,Workflow event 1257,Re-entered the same task context in another working session.,open,5,1561,552,false,key_00001257
evt_00001258,agent_steer,2026-08-10T23:38:00Z,Naomi Brooks,thread_00000314,Workflow event 1258,Steered the agent toward the repository adapter pattern.,closed,6,1343,248,false,key_00001258
evt_00001259,delivery_risk,2026-08-10T23:49:00Z,Lucas Ferreira,thread_00000314,Workflow event 1259,Delivery may slip because an upstream schema changed.,in_progress,7,977,976,false,key_00001259
evt_00001260,activity,2026-08-11T00:00:00Z,Mina Okafor,thread_00000315,Workflow event 1260,Reviewed the existing implementation and verified the next change.,open,1,1931,727,false,key_00001260
evt_00001261,correction,2026-08-11T00:11:00Z,Ravi Narayanan,thread_00000315,Workflow event 1261,Bearer sk-demo-secret-should-be-redacted,closed,2,2075,670,true,key_00001261
evt_00001262,verification_gap,2026-08-11T00:22:00Z,Elena Petrova,thread_00000315,Workflow event 1262,PR review requested regression coverage before merge.,in_progress,3,868,950,false,key_00001262
evt_00001263,context_repetition,2026-08-11T00:33:00Z,Theo Martin,thread_00000315,Workflow event 1263,Re-entered the same task context in another working session.,open,4,435,397,false,key_00001263
evt_00001264,agent_steer,2026-08-11T00:44:00Z,Naomi Brooks,thread_00000316,Workflow event 1264,Steered the agent toward the repository adapter pattern.,closed,5,1208,920,false,key_00001264
evt_00001265,delivery_risk,2026-08-11T00:55:00Z,Lucas Ferreira,thread_00000316,Workflow event 1265,Delivery may slip because an upstream schema changed.,in_progress,6,2023,276,false,key_00001265
evt_00001266,activity,2026-08-11T01:06:00Z,Mina Okafor,thread_00000316,Workflow event 1266,Reviewed the existing implementation and verified the next change.,open,7,608,505,false,key_00001266
evt_00001267,correction,2026-08-11T01:17:00Z,Ravi Narayanan,thread_00000316,Workflow event 1267,User interrupted the agent and corrected the requested implementation path.,closed,1,1483,687,false,key_00001267
evt_00001268,verification_gap,2026-08-11T01:28:00Z,Elena Petrova,thread_00000317,Workflow event 1268,PR review requested regression coverage before merge.,in_progress,2,1206,901,false,key_00001268
evt_00001269,context_repetition,2026-08-11T01:39:00Z,Theo Martin,thread_00000317,Workflow event 1269,Re-entered the same task context in another working session.,open,3,860,540,false,key_00001269
evt_00001270,agent_steer,2026-08-11T01:50:00Z,Naomi Brooks,thread_00000317,Workflow event 1270,Steered the agent toward the repository adapter pattern.,closed,4,1971,732,false,key_00001270
evt_00001271,delivery_risk,2026-08-11T02:01:00Z,Lucas Ferreira,thread_00000317,Workflow event 1271,"Quoted field, with comma and a second line
for parser validation.",in_progress,5,971,915,false,key_00001271
evt_00001272,activity,2026-08-11T02:12:00Z,Mina Okafor,thread_00000318,,"  Reviewed the existing implementation and verified the next change.

Sent from mobile  ",open,6,1989,301,false,key_00001272
evt_00001273,correction,2026-08-11T02:23:00Z,Ravi Narayanan,thread_00000318,Workflow event 1273,User interrupted the agent and corrected the requested implementation path.,closed,7,1498,319,false,key_00001273
evt_00001274,verification_gap,2026-08-11T02:34:00Z,Elena Petrova,thread_00000318,Workflow event 1274,PR review requested regression coverage before merge.,in_progress,1,2022,863,false,key_00001274
evt_00001275,context_repetition,2026-08-11T02:45:00Z,Theo Martin,thread_00000318,Workflow event 1275,Re-entered the same task context in another working session.,open,2,1218,324,false,key_00001275
evt_00001276,agent_steer,2026-08-11T02:56:00Z,Naomi Brooks,thread_00000319,Workflow event 1276,Steered the agent toward the repository adapter pattern.,closed,3,898,151,false,key_00001276
evt_00001277,delivery_risk,2026-08-11T03:07:00Z,Lucas Ferreira,thread_00000319,Workflow event 1277,Delivery may slip because an upstream schema changed.,in_progress,4,1036,106,false,key_00001277
evt_00001278,activity,not-a-timestamp,Mina Okafor,thread_00000319,Workflow event 1278,Reviewed the existing implementation and verified the next change.,open,5,2105,894,false,key_00001278
evt_00001279,correction,2026-08-11T03:29:00Z,Ravi Narayanan,thread_00000319,Workflow event 1279,User interrupted the agent and corrected the requested implementation path.,closed,6,2113,182,false,key_00001279
evt_00001280,verification_gap,2026-08-11T03:40:00Z,Elena Petrova,thread_00000320,Workflow event 1280,PR review requested regression coverage before merge.,in_progress,7,1465,667,false,key_00001280
evt_00001281,context_repetition,2026-08-11T03:51:00Z,Theo Martin,thread_00000320,Workflow event 1281,Re-entered the same task context in another working session.,open,1,1062,838,false,key_00001281
evt_00001282,agent_steer,2026-08-11T04:02:00Z,Naomi Brooks,thread_00000320,Workflow event 1282,Steered the agent toward the repository adapter pattern.,closed,2,1815,806,false,key_00001282
evt_00001283,delivery_risk,2026-08-11T04:13:00Z,Lucas Ferreira,thread_00000320,Workflow event 1283,Delivery may slip because an upstream schema changed.,in_progress,3,1710,111,false,key_00001283
evt_00001284,activity,2026-08-11T04:24:00Z,Mina Okafor,thread_00000321,Workflow event 1284,Reviewed the existing implementation and verified the next change.,open,4,858,544,false,key_00001284
evt_00001285,correction,2026-08-11T04:35:00Z,Ravi Narayanan,thread_00000321,Workflow event 1285,User interrupted the agent and corrected the requested implementation path.,closed,5,1100,506,false,key_00001285
evt_00001286,verification_gap,2026-08-11T04:46:00Z,Elena Petrova,thread_00000321,Workflow event 1286,PR review requested regression coverage before merge.,in_progress,6,1390,390,false,key_00001286
evt_00001287,context_repetition,2026-08-11T04:57:00Z,Theo Martin,thread_00000321,Workflow event 1287,Re-entered the same task context in another working session.,open,7,936,868,false,key_00001287
evt_00001288,agent_steer,2026-08-11T05:08:00Z,Naomi Brooks,thread_00000322,Workflow event 1288,Steered the agent toward the repository adapter pattern.,closed,1,1150,131,false,key_00001288
evt_00001289,delivery_risk,2026-08-11T05:19:00Z,Lucas Ferreira,thread_00000322,Workflow event 1289,Delivery may slip because an upstream schema changed.,in_progress,2,434,480,false,key_00001289
evt_00001290,activity,2026-08-11T05:30:00Z,Mina Okafor,thread_00000322,Workflow event 1290,Reviewed the existing implementation and verified the next change.,open,3,2088,767,false,key_00001289
